          25
 0.359028E+02  0.190743E+02  0.131701E+02  0.173429E+02  0.103811E+02  0.994305E+02  0.160259E+03  0.166135E+03  0.277850E+00
 0.307590E+02  0.908519E+01  0.678020E+01  0.812425E+01  0.539284E+01  0.758450E+02  0.138018E+03  0.146016E+03  0.331072E+00
 0.265540E+02  0.440844E+01  0.349057E+01  0.387866E+01  0.280431E+01  0.584930E+02  0.121479E+03  0.130101E+03  0.382025E+00
 0.230276E+02  0.215539E+01  0.179701E+01  0.186899E+01  0.145722E+01  0.454946E+02  0.109368E+03  0.117478E+03  0.432376E+00
 0.200690E+02  0.105798E+01  0.925133E+00  0.906542E+00  0.755647E+00  0.357298E+02  0.100955E+03  0.107825E+03  0.482337E+00
 0.175962E+02  0.524393E+00  0.476276E+00  0.444988E+00  0.390910E+00  0.283519E+02  0.954859E+02  0.100983E+03  0.527216E+00
 0.155072E+02  0.262194E+00  0.245196E+00  0.220835E+00  0.201892E+00  0.226543E+02  0.920164E+02  0.961933E+02  0.564733E+00
 0.137181E+02  0.131633E+00  0.126231E+00  0.110288E+00  0.104166E+00  0.181593E+02  0.899548E+02  0.927912E+02  0.596426E+00
 0.121548E+02  0.670610E-01  0.649861E-01  0.570977E-01  0.553697E-01  0.145382E+02  0.871484E+02  0.886158E+02  0.612731E+00

 0.362495E+03  0.258958E+06  0.428728E+04  0.248989E+06  0.428720E+04  0.149244E+04  0.179401E+04  0.164242E+05 -0.185353E-01
 0.255470E+03  0.748626E+05  0.367899E+04  0.935951E+05  0.175549E+05  0.133757E+04  0.137090E+04  0.140274E+04  0.391221E-01
 0.231183E+03  0.512473E+05  0.310596E+04  0.529022E+05  0.459644E+04  0.126301E+04  0.127228E+04  0.114329E+04  0.137031E-01
 0.214064E+03  0.377791E+05  0.257529E+04  0.374367E+05  0.260386E+04  0.119660E+04  0.120886E+04  0.102434E+04  0.481460E-02
 0.196564E+03  0.268083E+05  0.209309E+04  0.263608E+05  0.197718E+04  0.111572E+04  0.113199E+04  0.951359E+03  0.409376E-02
 0.178666E+03  0.182554E+05  0.166401E+04  0.178781E+05  0.154460E+04  0.101917E+04  0.103904E+04  0.867441E+03  0.556005E-02
 0.160760E+03  0.119277E+05  0.129095E+04  0.116330E+05  0.118488E+04  0.909496E+03  0.932930E+03  0.773824E+03  0.837434E-02
 0.143229E+03  0.747701E+04  0.974794E+03  0.726116E+04  0.884902E+03  0.791699E+03  0.818680E+03  0.677474E+03  0.128271E-01
 0.126408E+03  0.449910E+04  0.714363E+03  0.435067E+04  0.640960E+03  0.672327E+03  0.702772E+03  0.584618E+03  0.195801E-01
 0.110569E+03  0.260048E+04  0.506456E+03  0.250454E+04  0.448720E+03  0.558073E+03  0.591885E+03  0.499742E+03  0.295604E-01
 0.959153E+02  0.144453E+04  0.346137E+03  0.138628E+04  0.302558E+03  0.454436E+03  0.491617E+03  0.425316E+03  0.439495E-01
 0.825563E+02  0.771652E+03  0.227165E+03  0.737973E+03  0.195678E+03  0.364641E+03  0.405459E+03  0.361897E+03  0.641347E-01
 0.706016E+02  0.396892E+03  0.142543E+03  0.378299E+03  0.120936E+03  0.289716E+03  0.334704E+03  0.308667E+03  0.912259E-01
 0.600622E+02  0.196711E+03  0.851112E+02  0.186741E+03  0.712765E+02  0.228041E+03  0.277800E+03  0.264233E+03  0.126272E+00
 0.508493E+02  0.939540E+02  0.481020E+02  0.886082E+02  0.399376E+02  0.176842E+03  0.231561E+03  0.226810E+03  0.170026E+00
 0.428792E+02  0.431970E+02  0.255820E+02  0.403391E+02  0.211814E+02  0.134402E+03  0.193264E+03  0.194923E+03  0.221763E+00
 0.362869E+02  0.198041E+02  0.131701E+02  0.182786E+02  0.109395E+02  0.101279E+03  0.162869E+03  0.168773E+03  0.277344E+00
 0.310243E+02  0.934641E+01  0.678020E+01  0.852158E+01  0.566634E+01  0.770024E+02  0.140088E+03  0.148161E+03  0.331612E+00
 0.267377E+02  0.449864E+01  0.349057E+01  0.405248E+01  0.293732E+01  0.592102E+02  0.123180E+03  0.131877E+03  0.383298E+00
 0.231592E+02  0.218455E+01  0.179701E+01  0.194700E+01  0.152193E+01  0.459533E+02  0.110829E+03  0.118992E+03  0.434015E+00
 0.201631E+02  0.106670E+01  0.925133E+00  0.942420E+00  0.787332E+00  0.360243E+02  0.102266E+03  0.109166E+03  0.484051E+00
 0.176663E+02  0.526783E+00  0.476276E+00  0.461980E+00  0.406574E+00  0.285516E+02  0.967089E+02  0.102219E+03  0.528790E+00
 0.155617E+02  0.262744E+00  0.245196E+00  0.229080E+00  0.209714E+00  0.227969E+02  0.931863E+02  0.973667E+02  0.566049E+00
 0.137620E+02  0.131703E+00  0.126231E+00  0.114354E+00  0.108104E+00  0.182652E+02  0.910902E+02  0.939257E+02  0.597420E+00
 0.121913E+02  0.670141E-01  0.649861E-01  0.591580E-01  0.573947E-01  0.146192E+02  0.882600E+02  0.897287E+02  0.613533E+00

 0.362556E+03  0.259274E+06  0.428728E+04  0.249311E+06  0.428720E+04  0.149249E+04  0.179350E+04  0.164242E+05 -0.184613E-01
 0.255906E+03  0.753857E+05  0.367899E+04  0.941419E+05  0.175112E+05  0.133872E+04  0.137147E+04  0.140316E+04  0.388548E-01
 0.232053E+03  0.519451E+05  0.310596E+04  0.536645E+05  0.456929E+04  0.126607E+04  0.127506E+04  0.114410E+04  0.133256E-01
 0.215214E+03  0.384801E+05  0.257529E+04  0.382402E+05  0.260006E+04  0.120145E+04  0.121354E+04  0.102719E+04  0.449985E-02
 0.197935E+03  0.274155E+05  0.209309E+04  0.270935E+05  0.199068E+04  0.112254E+04  0.113865E+04  0.956568E+03  0.373363E-02
 0.180069E+03  0.187194E+05  0.166401E+04  0.184466E+05  0.156689E+04  0.102723E+04  0.104696E+04  0.874534E+03  0.521993E-02
 0.162133E+03  0.122572E+05  0.129095E+04  0.120381E+05  0.120659E+04  0.918325E+03  0.941598E+03  0.781349E+03  0.797911E-02
 0.144544E+03  0.769937E+04  0.974794E+03  0.753385E+04  0.903520E+03  0.800816E+03  0.827651E+03  0.684834E+03  0.123045E-01
 0.127643E+03  0.464261E+04  0.714363E+03  0.452497E+04  0.656092E+03  0.681210E+03  0.711550E+03  0.591485E+03  0.188666E-01
 0.111706E+03  0.268935E+04  0.506456E+03  0.261051E+04  0.460479E+03  0.566248E+03  0.599999E+03  0.505890E+03  0.285890E-01
 0.969462E+02  0.149749E+04  0.346137E+03  0.144771E+04  0.311294E+03  0.461586E+03  0.498744E+03  0.430643E+03  0.426410E-01
 0.834771E+02  0.801661E+03  0.227165E+03  0.771836E+03  0.201897E+03  0.370638E+03  0.411450E+03  0.366447E+03  0.624419E-01
 0.713894E+02  0.412931E+03  0.142543E+03  0.395829E+03  0.125115E+03  0.294484E+03  0.339492E+03  0.312536E+03  0.892573E-01
 0.607159E+02  0.204706E+03  0.851112E+02  0.195279E+03  0.738804E+02  0.231761E+03  0.281577E+03  0.267482E+03  0.124162E+00
 0.513678E+02  0.975585E+02  0.481020E+02  0.924896E+02  0.414423E+02  0.179666E+03  0.234551E+03  0.229542E+03  0.168086E+00
 0.432620E+02  0.446443E+02  0.255820E+02  0.419771E+02  0.219785E+02  0.136392E+03  0.195608E+03  0.197193E+03  0.220402E+00
 0.365610E+02  0.203410E+02  0.131701E+02  0.189551E+02  0.113375E+02  0.102604E+03  0.164703E+03  0.170619E+03  0.276750E+00
 0.312139E+02  0.953836E+01  0.678020E+01  0.880830E+01  0.586209E+01  0.778339E+02  0.141545E+03  0.149667E+03  0.331786E+00
 0.268684E+02  0.456456E+01  0.349057E+01  0.417757E+01  0.303263E+01  0.597226E+02  0.124375E+03  0.133123E+03  0.384033E+00
 0.232528E+02  0.220592E+01  0.179701E+01  0.200301E+01  0.156829E+01  0.462805E+02  0.111853E+03  0.120054E+03  0.435045E+00
 0.202296E+02  0.107311E+01  0.925133E+00  0.968128E+00  0.810015E+00  0.362334E+02  0.103184E+03  0.110106E+03  0.485165E+00
 0.177157E+02  0.528554E+00  0.476276E+00  0.474138E+00  0.417780E+00  0.286925E+02  0.975644E+02  0.103084E+03  0.529831E+00
 0.155999E+02  0.263159E+00  0.245196E+00  0.234974E+00  0.215306E+00  0.228970E+02  0.940042E+02  0.981869E+02  0.566930E+00
 0.137926E+02  0.131759E+00  0.126231E+00  0.117258E+00  0.110918E+00  0.183392E+02  0.918837E+02  0.947184E+02  0.598089E+00
 0.122166E+02  0.669826E-01  0.649861E-01  0.606291E-01  0.588408E-01  0.146755E+02  0.890367E+02  0.905062E+02  0.614075E+00

 0.362589E+03  0.259447E+06  0.428728E+04  0.249492E+06  0.428720E+04  0.149251E+04  0.179321E+04  0.164242E+05 -0.184193E-01
 0.256154E+03  0.756835E+05  0.367899E+04  0.944522E+05  0.174868E+05  0.133937E+04  0.137180E+04  0.140338E+04  0.387020E-01
 0.232534E+03  0.523351E+05  0.310596E+04  0.540898E+05  0.455481E+04  0.126774E+04  0.127658E+04  0.114458E+04  0.131227E-01
 0.215844E+03  0.388639E+05  0.257529E+04  0.386860E+05  0.259801E+04  0.120408E+04  0.121606E+04  0.102881E+04  0.433499E-02
 0.198681E+03  0.277552E+05  0.209309E+04  0.275012E+05  0.199723E+04  0.112622E+04  0.114222E+04  0.959420E+03  0.354768E-02
 0.180855E+03  0.189863E+05  0.166401E+04  0.187713E+05  0.157792E+04  0.103171E+04  0.105132E+04  0.878376E+03  0.502508E-02
 0.162926E+03  0.124523E+05  0.129095E+04  0.122769E+05  0.121784E+04  0.923392E+03  0.946544E+03  0.785564E+03  0.773595E-02
 0.145327E+03  0.783507E+04  0.974794E+03  0.769985E+04  0.913633E+03  0.806228E+03  0.832951E+03  0.689109E+03  0.119687E-01
 0.128400E+03  0.473267E+04  0.714363E+03  0.463436E+04  0.664708E+03  0.686655E+03  0.716907E+03  0.595614E+03  0.183944E-01
 0.112423E+03  0.274655E+04  0.506456E+03  0.267887E+04  0.467468E+03  0.571407E+03  0.605101E+03  0.509705E+03  0.279321E-01
 0.976112E+02  0.153239E+04  0.346137E+03  0.148833E+04  0.316670E+03  0.466212E+03  0.503340E+03  0.434031E+03  0.417381E-01
 0.840891E+02  0.822011E+03  0.227165E+03  0.794818E+03  0.205859E+03  0.374640E+03  0.415434E+03  0.369408E+03  0.612323E-01
 0.719230E+02  0.424026E+03  0.142543E+03  0.407944E+03  0.127872E+03  0.297727E+03  0.342739E+03  0.315122E+03  0.878308E-01
 0.611638E+02  0.210313E+03  0.851112E+02  0.201250E+03  0.756401E+02  0.234317E+03  0.284163E+03  0.269685E+03  0.122615E+00
 0.517283E+02  0.100125E+03  0.481020E+02  0.952290E+02  0.424761E+02  0.181633E+03  0.236616E+03  0.231412E+03  0.166616E+00
 0.435306E+02  0.456832E+02  0.255820E+02  0.431389E+02  0.225334E+02  0.137791E+03  0.197236E+03  0.198761E+03  0.219316E+00
 0.367544E+02  0.207279E+02  0.131701E+02  0.194356E+02  0.116168E+02  0.103542E+03  0.165981E+03  0.171902E+03  0.276200E+00
 0.313480E+02  0.967679E+01  0.678020E+01  0.901183E+01  0.599999E+01  0.784241E+02  0.142560E+03  0.150716E+03  0.331789E+00
 0.269608E+02  0.461208E+01  0.349057E+01  0.426624E+01  0.309989E+01  0.600860E+02  0.125207E+03  0.133992E+03  0.384450E+00
 0.233188E+02  0.222134E+01  0.179701E+01  0.204265E+01  0.160102E+01  0.465120E+02  0.112565E+03  0.120793E+03  0.435690E+00
 0.202765E+02  0.107774E+01  0.925133E+00  0.986299E+00  0.826028E+00  0.363807E+02  0.103822E+03  0.110758E+03  0.485889E+00
 0.177503E+02  0.529841E+00  0.476276E+00  0.482723E+00  0.425688E+00  0.287914E+02  0.981584E+02  0.103685E+03  0.530520E+00
 0.156265E+02  0.263463E+00  0.245196E+00  0.239132E+00  0.219252E+00  0.229669E+02  0.945719E+02  0.987563E+02  0.567519E+00
 0.138139E+02  0.131802E+00  0.126231E+00  0.119307E+00  0.112902E+00  0.183907E+02  0.924343E+02  0.952685E+02  0.598539E+00
 0.122342E+02  0.669613E-01  0.649861E-01  0.616663E-01  0.598603E-01  0.147147E+02  0.895756E+02  0.910455E+02  0.614442E+00

 0.362608E+03  0.259547E+06  0.428728E+04  0.249596E+06  0.428720E+04  0.149253E+04  0.179304E+04  0.164242E+05 -0.183955E-01
 0.256296E+03  0.758539E+05  0.367899E+04  0.946291E+05  0.174733E+05  0.133974E+04  0.137199E+04  0.140351E+04  0.386149E-01
 0.232802E+03  0.525550E+05  0.310596E+04  0.543291E+05  0.454680E+04  0.126868E+04  0.127743E+04  0.114485E+04  0.130117E-01
 0.216197E+03  0.390792E+05  0.257529E+04  0.389374E+05  0.259697E+04  0.120555E+04  0.121747E+04  0.102975E+04  0.424330E-02
 0.199092E+03  0.279460E+05  0.209309E+04  0.277290E+05  0.200070E+04  0.112824E+04  0.114417E+04  0.961041E+03  0.345185E-02
 0.181297E+03  0.191393E+05  0.166401E+04  0.189563E+05  0.158341E+04  0.103422E+04  0.105375E+04  0.880486E+03  0.491395E-02
 0.163384E+03  0.125673E+05  0.129095E+04  0.124168E+05  0.122363E+04  0.926312E+03  0.949378E+03  0.787938E+03  0.758772E-02
 0.145793E+03  0.791715E+04  0.974794E+03  0.779995E+04  0.919089E+03  0.809441E+03  0.836082E+03  0.691595E+03  0.117556E-01
 0.128864E+03  0.478858E+04  0.714363E+03  0.470221E+04  0.669571E+03  0.689984E+03  0.720168E+03  0.598090E+03  0.180860E-01
 0.112873E+03  0.278294E+04  0.506456E+03  0.272240E+04  0.471580E+03  0.574647E+03  0.608292E+03  0.512059E+03  0.274932E-01
 0.980384E+02  0.155512E+04  0.346137E+03  0.151484E+04  0.319945E+03  0.469189E+03  0.506287E+03  0.436172E+03  0.411210E-01
 0.844930E+02  0.835617E+03  0.227165E+03  0.810183E+03  0.208359E+03  0.377289E+03  0.418061E+03  0.371322E+03  0.603821E-01
 0.722820E+02  0.431592E+03  0.142543E+03  0.416189E+03  0.129671E+03  0.299915E+03  0.344922E+03  0.316835E+03  0.868122E-01
 0.614689E+02  0.214191E+03  0.851112E+02  0.205363E+03  0.768155E+02  0.236062E+03  0.285921E+03  0.271169E+03  0.121498E+00
 0.519767E+02  0.101923E+03  0.481020E+02  0.971328E+02  0.431782E+02  0.182991E+03  0.238032E+03  0.232684E+03  0.165532E+00
 0.437173E+02  0.464167E+02  0.255820E+02  0.439504E+02  0.229147E+02  0.138766E+03  0.198358E+03  0.199836E+03  0.218485E+00
 0.368895E+02  0.210024E+02  0.131701E+02  0.197720E+02  0.118102E+02  0.104199E+03  0.166865E+03  0.172786E+03  0.275739E+00
 0.314420E+02  0.977515E+01  0.678020E+01  0.915433E+01  0.609589E+01  0.788387E+02  0.143262E+03  0.151441E+03  0.331721E+00
 0.270255E+02  0.464590E+01  0.349057E+01  0.432828E+01  0.314676E+01  0.603414E+02  0.125782E+03  0.134592E+03  0.384683E+00
 0.233650E+02  0.223232E+01  0.179701E+01  0.207036E+01  0.162384E+01  0.466743E+02  0.113057E+03  0.121303E+03  0.436095E+00
 0.203091E+02  0.108104E+01  0.925133E+00  0.998987E+00  0.837196E+00  0.364837E+02  0.104261E+03  0.111209E+03  0.486361E+00
 0.177743E+02  0.530759E+00  0.476276E+00  0.488713E+00  0.431203E+00  0.288603E+02  0.985678E+02  0.104099E+03  0.530977E+00
 0.156450E+02  0.263682E+00  0.245196E+00  0.242032E+00  0.222003E+00  0.230155E+02  0.949631E+02  0.991487E+02  0.567914E+00
 0.138286E+02  0.131833E+00  0.126231E+00  0.120735E+00  0.114286E+00  0.184264E+02  0.928137E+02  0.956475E+02  0.598842E+00
 0.122463E+02  0.669468E-01  0.649861E-01  0.623893E-01  0.605709E-01  0.147417E+02  0.899468E+02  0.914171E+02  0.614690E+00

 0.362619E+03  0.259605E+06  0.428728E+04  0.249657E+06  0.428720E+04  0.149254E+04  0.179295E+04  0.164242E+05 -0.183820E-01
 0.256377E+03  0.759522E+05  0.367899E+04  0.947309E+05  0.174658E+05  0.133995E+04  0.137210E+04  0.140358E+04  0.385650E-01
 0.232954E+03  0.526804E+05  0.310596E+04  0.544650E+05  0.454237E+04  0.126920E+04  0.127791E+04  0.114501E+04  0.129497E-01
 0.216397E+03  0.392019E+05  0.257529E+04  0.390799E+05  0.259647E+04  0.120638E+04  0.121826E+04  0.103029E+04  0.419209E-02
 0.199322E+03  0.280541E+05  0.209309E+04  0.278574E+05  0.200255E+04  0.112936E+04  0.114525E+04  0.961970E+03  0.340098E-02
 0.181547E+03  0.192273E+05  0.166401E+04  0.190620E+05  0.158618E+04  0.103564E+04  0.105511E+04  0.881667E+03  0.485047E-02
 0.163650E+03  0.126348E+05  0.129095E+04  0.124987E+05  0.122663E+04  0.928003E+03  0.951011E+03  0.789289E+03  0.749795E-02
 0.146070E+03  0.796658E+04  0.974794E+03  0.786005E+04  0.922027E+03  0.811352E+03  0.837934E+03  0.693046E+03  0.116217E-01
 0.129146E+03  0.482305E+04  0.714363E+03  0.474400E+04  0.672307E+03  0.692014E+03  0.722148E+03  0.599574E+03  0.178868E-01
 0.113155E+03  0.280589E+04  0.506456E+03  0.274986E+04  0.473986E+03  0.576673E+03  0.610279E+03  0.513506E+03  0.272032E-01
 0.983116E+02  0.156978E+04  0.346137E+03  0.153196E+04  0.321927E+03  0.471096E+03  0.508167E+03  0.437518E+03  0.407037E-01
 0.847579E+02  0.844611E+03  0.227165E+03  0.820336E+03  0.209924E+03  0.379030E+03  0.419780E+03  0.372551E+03  0.597929E-01
 0.725219E+02  0.436690E+03  0.142543E+03  0.421732E+03  0.130834E+03  0.301380E+03  0.346378E+03  0.317962E+03  0.860946E-01
 0.616753E+02  0.216840E+03  0.851112E+02  0.208162E+03  0.775933E+02  0.237244E+03  0.287108E+03  0.272160E+03  0.120701E+00
 0.521466E+02  0.103164E+03  0.481020E+02  0.984388E+02  0.436501E+02  0.183920E+03  0.238994E+03  0.233543E+03  0.164748E+00
 0.438458E+02  0.469271E+02  0.255820E+02  0.445099E+02  0.231740E+02  0.139438E+03  0.199125E+03  0.200567E+03  0.217868E+00
 0.369830E+02  0.211941E+02  0.131701E+02  0.200044E+02  0.119426E+02  0.104655E+03  0.167471E+03  0.173391E+03  0.275377E+00
 0.315071E+02  0.984397E+01  0.678020E+01  0.925284E+01  0.616179E+01  0.791266E+02  0.143744E+03  0.151937E+03  0.331635E+00
 0.270704E+02  0.466957E+01  0.349057E+01  0.437115E+01  0.317902E+01  0.605187E+02  0.126176E+03  0.135003E+03  0.384811E+00
 0.233970E+02  0.224002E+01  0.179701E+01  0.208950E+01  0.163957E+01  0.467870E+02  0.113393E+03  0.121652E+03  0.436349E+00
 0.203317E+02  0.108336E+01  0.925133E+00  0.100774E+01  0.844896E+00  0.365550E+02  0.104562E+03  0.111517E+03  0.486668E+00
 0.177910E+02  0.531404E+00  0.476276E+00  0.492845E+00  0.435006E+00  0.289079E+02  0.988478E+02  0.104383E+03  0.531279E+00
 0.156578E+02  0.263836E+00  0.245196E+00  0.244033E+00  0.223899E+00  0.230490E+02  0.952305E+02  0.994170E+02  0.568176E+00
 0.138387E+02  0.131856E+00  0.126231E+00  0.121720E+00  0.115239E+00  0.184509E+02  0.930729E+02  0.959066E+02  0.599045E+00
 0.122546E+02  0.669371E-01  0.649861E-01  0.628877E-01  0.610607E-01  0.147602E+02  0.902005E+02  0.916711E+02  0.614856E+00

 0.362626E+03  0.259640E+06  0.428728E+04  0.249693E+06  0.428720E+04  0.149254E+04  0.179289E+04  0.164242E+05 -0.183742E-01
 0.256425E+03  0.760093E+05  0.367899E+04  0.947900E+05  0.174616E+05  0.134008E+04  0.137217E+04  0.140363E+04  0.385361E-01
 0.233041E+03  0.527527E+05  0.310596E+04  0.545431E+05  0.453990E+04  0.126950E+04  0.127818E+04  0.114511E+04  0.129146E-01
 0.216511E+03  0.392725E+05  0.257529E+04  0.391615E+05  0.259622E+04  0.120685E+04  0.121871E+04  0.103061E+04  0.416325E-02
 0.199452E+03  0.281160E+05  0.209309E+04  0.279305E+05  0.200356E+04  0.112999E+04  0.114586E+04  0.962508E+03  0.337328E-02
 0.181690E+03  0.192782E+05  0.166401E+04  0.191229E+05  0.158761E+04  0.103644E+04  0.105589E+04  0.882338E+03  0.481406E-02
 0.163805E+03  0.126746E+05  0.129095E+04  0.125467E+05  0.122820E+04  0.928988E+03  0.951956E+03  0.790065E+03  0.744389E-02
 0.146235E+03  0.799628E+04  0.974794E+03  0.789607E+04  0.923616E+03  0.812489E+03  0.839032E+03  0.693897E+03  0.115384E-01
 0.129319E+03  0.484421E+04  0.714363E+03  0.476961E+04  0.673844E+03  0.693251E+03  0.723349E+03  0.600464E+03  0.177597E-01
 0.113330E+03  0.282026E+04  0.506456E+03  0.276708E+04  0.475387E+03  0.577935E+03  0.611512E+03  0.514393E+03  0.270137E-01
 0.984856E+02  0.157917E+04  0.346137E+03  0.154293E+04  0.323119E+03  0.472311E+03  0.509360E+03  0.438360E+03  0.404243E-01
 0.849305E+02  0.850503E+03  0.227165E+03  0.826981E+03  0.210898E+03  0.380166E+03  0.420898E+03  0.373337E+03  0.593896E-01
 0.726811E+02  0.440092E+03  0.142543E+03  0.425421E+03  0.131580E+03  0.302353E+03  0.347342E+03  0.318698E+03  0.855953E-01
 0.618140E+02  0.218631E+03  0.851112E+02  0.210045E+03  0.781036E+02  0.238039E+03  0.287903E+03  0.272818E+03  0.120141E+00
 0.522617E+02  0.104012E+03  0.481020E+02  0.993251E+02  0.439646E+02  0.184551E+03  0.239644E+03  0.234118E+03  0.164190E+00
 0.439336E+02  0.472779E+02  0.255820E+02  0.448913E+02  0.233485E+02  0.139897E+03  0.199645E+03  0.201061E+03  0.217420E+00
 0.370472E+02  0.213264E+02  0.131701E+02  0.201632E+02  0.120323E+02  0.104968E+03  0.167883E+03  0.173801E+03  0.275103E+00
 0.315519E+02  0.989155E+01  0.678020E+01  0.932022E+01  0.620662E+01  0.793247E+02  0.144072E+03  0.152275E+03  0.331553E+00
 0.271013E+02  0.468594E+01  0.349057E+01  0.440047E+01  0.320102E+01  0.606407E+02  0.126444E+03  0.135283E+03  0.384880E+00
 0.234190E+02  0.224535E+01  0.179701E+01  0.210258E+01  0.165030E+01  0.468644E+02  0.113622E+03  0.121890E+03  0.436508E+00
 0.203472E+02  0.108497E+01  0.925133E+00  0.101373E+01  0.850152E+00  0.366040E+02  0.104767E+03  0.111727E+03  0.486868E+00
 0.178023E+02  0.531852E+00  0.476276E+00  0.495668E+00  0.437601E+00  0.289405E+02  0.990378E+02  0.104575E+03  0.531478E+00
 0.156665E+02  0.263943E+00  0.245196E+00  0.245398E+00  0.225194E+00  0.230719E+02  0.954119E+02  0.995991E+02  0.568351E+00
 0.138456E+02  0.131872E+00  0.126231E+00  0.122392E+00  0.115890E+00  0.184677E+02  0.932488E+02  0.960823E+02  0.599180E+00
 0.122603E+02  0.669306E-01  0.649861E-01  0.632279E-01  0.613951E-01  0.147729E+02  0.903726E+02  0.918433E+02  0.614967E+00

 0.362630E+03  0.259660E+06  0.428728E+04  0.249714E+06  0.428720E+04  0.149254E+04  0.179286E+04  0.164242E+05 -0.183697E-01
 0.256453E+03  0.760427E+05  0.367899E+04  0.948245E+05  0.174592E+05  0.134015E+04  0.137221E+04  0.140365E+04  0.385192E-01
 0.233092E+03  0.527946E+05  0.310596E+04  0.545883E+05  0.453851E+04  0.126968E+04  0.127834E+04  0.114516E+04  0.128945E-01
 0.216576E+03  0.393134E+05  0.257529E+04  0.392085E+05  0.259610E+04  0.120712E+04  0.121897E+04  0.103080E+04  0.414683E-02
 0.199526E+03  0.281518E+05  0.209309E+04  0.279725E+05  0.200412E+04  0.113036E+04  0.114620E+04  0.962822E+03  0.335788E-02
 0.181773E+03  0.193079E+05  0.166401E+04  0.191581E+05  0.158837E+04  0.103691E+04  0.105633E+04  0.882725E+03  0.479306E-02
 0.163896E+03  0.126982E+05  0.129095E+04  0.125749E+05  0.122903E+04  0.929565E+03  0.952507E+03  0.790515E+03  0.741146E-02
 0.146334E+03  0.801412E+04  0.974794E+03  0.791765E+04  0.924479E+03  0.813167E+03  0.839683E+03  0.694398E+03  0.114870E-01
 0.129424E+03  0.485714E+04  0.714363E+03  0.478526E+04  0.674709E+03  0.694004E+03  0.724076E+03  0.600998E+03  0.176793E-01
 0.113439E+03  0.282922E+04  0.506456E+03  0.277781E+04  0.476203E+03  0.578719E+03  0.612274E+03  0.514935E+03  0.268910E-01
 0.985959E+02  0.158514E+04  0.346137E+03  0.154990E+04  0.323836E+03  0.473081E+03  0.510114E+03  0.438884E+03  0.402398E-01
 0.850415E+02  0.854332E+03  0.227165E+03  0.831275E+03  0.211500E+03  0.380896E+03  0.421615E+03  0.373835E+03  0.591201E-01
 0.727861E+02  0.442341E+03  0.142543E+03  0.427851E+03  0.132054E+03  0.302996E+03  0.347975E+03  0.319171E+03  0.852503E-01
 0.619066E+02  0.219830E+03  0.851112E+02  0.211302E+03  0.784355E+02  0.238570E+03  0.288431E+03  0.273250E+03  0.119750E+00
 0.523393E+02  0.104585E+03  0.481020E+02  0.999206E+02  0.441724E+02  0.184975E+03  0.240079E+03  0.234501E+03  0.163797E+00
 0.439931E+02  0.475167E+02  0.255820E+02  0.451489E+02  0.234651E+02  0.140208E+03  0.199995E+03  0.201392E+03  0.217099E+00
 0.370908E+02  0.214167E+02  0.131701E+02  0.202707E+02  0.120926E+02  0.105181E+03  0.168160E+03  0.174076E+03  0.274901E+00
 0.315824E+02  0.992409E+01  0.678020E+01  0.936585E+01  0.623685E+01  0.794596E+02  0.144293E+03  0.152502E+03  0.331483E+00
 0.271223E+02  0.469716E+01  0.349057E+01  0.442033E+01  0.321587E+01  0.607239E+02  0.126625E+03  0.135471E+03  0.384915E+00
 0.234339E+02  0.224899E+01  0.179701E+01  0.211144E+01  0.165756E+01  0.469171E+02  0.113776E+03  0.122050E+03  0.436608E+00
 0.203578E+02  0.108607E+01  0.925133E+00  0.101778E+01  0.853706E+00  0.366373E+02  0.104904E+03  0.111868E+03  0.486997E+00
 0.178101E+02  0.532160E+00  0.476276E+00  0.497579E+00  0.439357E+00  0.289627E+02  0.991657E+02  0.104704E+03  0.531609E+00
 0.156724E+02  0.264017E+00  0.245196E+00  0.246323E+00  0.226070E+00  0.230874E+02  0.955341E+02  0.997217E+02  0.568466E+00
 0.138503E+02  0.131883E+00  0.126231E+00  0.122847E+00  0.116331E+00  0.184790E+02  0.933672E+02  0.962007E+02  0.599269E+00
 0.122642E+02  0.669262E-01  0.649861E-01  0.634582E-01  0.616214E-01  0.147815E+02  0.904884E+02  0.919593E+02  0.615041E+00

 0.362633E+03  0.259672E+06  0.428728E+04  0.249727E+06  0.428720E+04  0.149255E+04  0.179284E+04  0.164242E+05 -0.183671E-01
 0.256469E+03  0.760624E+05  0.367899E+04  0.948449E+05  0.174578E+05  0.134019E+04  0.137223E+04  0.140366E+04  0.385093E-01
 0.233121E+03  0.528192E+05  0.310596E+04  0.546147E+05  0.453772E+04  0.126978E+04  0.127843E+04  0.114520E+04  0.128828E-01
 0.216614E+03  0.393373E+05  0.257529E+04  0.392359E+05  0.259604E+04  0.120728E+04  0.121912E+04  0.103092E+04  0.413739E-02
 0.199569E+03  0.281726E+05  0.209309E+04  0.279969E+05  0.200444E+04  0.113057E+04  0.114640E+04  0.963006E+03  0.334917E-02
 0.181821E+03  0.193252E+05  0.166401E+04  0.191787E+05  0.158877E+04  0.103718E+04  0.105659E+04  0.882950E+03  0.478087E-02
 0.163950E+03  0.127121E+05  0.129095E+04  0.125916E+05  0.122947E+04  0.929904E+03  0.952830E+03  0.790778E+03  0.739206E-02
